"","EVENT_DATE","COUNTRY","number"
"168",2012-10-21,"Mauritania",1
"169",2012-10-27,"Mauritania",1
"170",2012-11-09,"Mauritania",1
"171",2012-11-10,"Mauritania",1
"172",2012-11-17,"Mauritania",2
"173",2012-11-21,"Mauritania",1
"174",2012-11-25,"Mauritania",1
"175",2012-11-27,"Mauritania",1
"176",2012-11-28,"Mauritania",1
"177",2012-12-16,"Mauritania",1
"178",2012-12-18,"Mauritania",1
"179",2013-01-23,"Mauritania",2
"180",2013-02-05,"Mauritania",1
"181",2013-02-06,"Mauritania",1
"182",2013-02-10,"Mauritania",1
"183",2013-02-21,"Mauritania",1
"184",2013-02-25,"Mauritania",1
"185",2013-02-27,"Mauritania",1
"186",2013-03-11,"Mauritania",1
"187",2013-04-03,"Mauritania",1
"188",2013-04-22,"Mauritania",1
"189",2013-05-01,"Mauritania",1
"190",2013-05-02,"Mauritania",1
"191",2013-05-05,"Mauritania",1
"192",2013-05-22,"Mauritania",1
"193",2013-05-23,"Mauritania",1
"194",2013-05-27,"Mauritania",2
"195",2013-05-28,"Mauritania",1
"196",2013-06-11,"Mauritania",1
"197",2013-06-25,"Mauritania",1
"198",2013-06-26,"Mauritania",1
"199",2013-07-04,"Mauritania",1
"200",2013-07-07,"Mauritania",1
"201",2013-08-26,"Mauritania",1
"202",2013-08-27,"Mauritania",1
"203",2013-08-28,"Mauritania",1
"204",2013-09-05,"Mauritania",1
"205",2013-09-07,"Mauritania",1
"206",2013-09-30,"Mauritania",1
"207",2013-10-06,"Mauritania",1
"208",2013-10-21,"Mauritania",1
"209",2013-10-27,"Mauritania",1
"210",2013-11-06,"Mauritania",1
"211",2013-11-12,"Mauritania",2
"212",2013-11-13,"Mauritania",2
"213",2013-11-15,"Mauritania",1
"214",2013-11-17,"Mauritania",1
"215",2013-11-18,"Mauritania",1
"216",2013-11-21,"Mauritania",1
"217",2013-11-25,"Mauritania",6
"218",2013-11-26,"Mauritania",4
"219",2013-11-30,"Mauritania",2
"220",2013-12-01,"Mauritania",1
"221",2013-12-02,"Mauritania",1
"222",2013-12-17,"Mauritania",1
"223",2013-12-18,"Mauritania",1
"224",2013-12-29,"Mauritania",1
"225",2014-01-03,"Mauritania",1
"226",2014-01-06,"Mauritania",1
"227",2014-01-08,"Mauritania",1
"228",2014-01-10,"Mauritania",1
"229",2014-01-11,"Mauritania",1
"230",2014-01-17,"Mauritania",1
"231",2014-01-24,"Mauritania",1
"232",2014-01-27,"Mauritania",1
"233",2014-02-02,"Mauritania",1
"234",2014-02-07,"Mauritania",1
"235",2014-02-09,"Mauritania",1
"236",2014-02-16,"Mauritania",5
