"","EVENT_DATE","COUNTRY","number"
"168",1998-08-07,"Nigeria",2
"169",1998-08-10,"Nigeria",2
"170",1998-08-17,"Nigeria",1
"171",1998-08-18,"Nigeria",1
"172",1998-08-24,"Nigeria",1
"173",1998-08-28,"Nigeria",1
"174",1998-08-31,"Nigeria",1
"175",1998-09-02,"Nigeria",1
"176",1998-09-12,"Nigeria",1
"177",1998-09-15,"Nigeria",1
"178",1998-09-16,"Nigeria",1
"179",1998-09-18,"Nigeria",1
"180",1998-09-19,"Nigeria",1
"181",1998-09-24,"Nigeria",2
"182",1998-09-26,"Nigeria",1
"183",1998-09-30,"Nigeria",1
"184",1998-10-03,"Nigeria",1
"185",1998-10-04,"Nigeria",1
"186",1998-10-07,"Nigeria",3
"187",1998-10-09,"Nigeria",1
"188",1998-10-14,"Nigeria",1
"189",1998-10-16,"Nigeria",1
"190",1998-10-19,"Nigeria",1
"191",1998-10-20,"Nigeria",1
"192",1998-10-21,"Nigeria",2
"193",1998-10-22,"Nigeria",4
"194",1998-10-23,"Nigeria",1
"195",1998-10-24,"Nigeria",1
"196",1998-10-26,"Nigeria",2
"197",1998-10-29,"Nigeria",1
"198",1998-11-01,"Nigeria",1
"199",1998-11-02,"Nigeria",1
"200",1998-11-05,"Nigeria",1
"201",1998-11-07,"Nigeria",2
"202",1998-11-08,"Nigeria",1
"203",1998-11-09,"Nigeria",2
"204",1998-11-10,"Nigeria",1
"205",1998-11-11,"Nigeria",1
"206",1998-11-12,"Nigeria",1
"207",1998-11-14,"Nigeria",1
"208",1998-11-16,"Nigeria",1
"209",1998-11-17,"Nigeria",1
"210",1998-11-18,"Nigeria",1
"211",1998-11-27,"Nigeria",2
"212",1998-11-30,"Nigeria",1
"213",1998-12-01,"Nigeria",1
"214",1998-12-03,"Nigeria",2
"215",1998-12-04,"Nigeria",2
"216",1998-12-05,"Nigeria",1
"217",1998-12-07,"Nigeria",1
"218",1998-12-08,"Nigeria",2
"219",1998-12-11,"Nigeria",1
"220",1998-12-12,"Nigeria",1
"221",1998-12-15,"Nigeria",3
"222",1998-12-17,"Nigeria",1
"223",1998-12-18,"Nigeria",1
"224",1998-12-19,"Nigeria",2
"225",1998-12-28,"Nigeria",1
"226",1998-12-30,"Nigeria",1
"227",1998-12-31,"Nigeria",1
"228",1999-01-01,"Nigeria",1
"229",1999-01-04,"Nigeria",2
"230",1999-01-05,"Nigeria",1
"231",1999-01-06,"Nigeria",1
"232",1999-01-11,"Nigeria",2
"233",1999-01-13,"Nigeria",1
"234",1999-01-16,"Nigeria",1
"235",1999-01-22,"Nigeria",1
"236",1999-01-24,"Nigeria",1
"237",1999-01-26,"Nigeria",1
"238",1999-01-29,"Nigeria",1
"239",1999-01-31,"Nigeria",1
"240",1999-02-02,"Nigeria",1
"241",1999-02-09,"Nigeria",2
"242",1999-02-10,"Nigeria",1
"243",1999-02-12,"Nigeria",1
"244",1999-02-16,"Nigeria",1
"245",1999-02-27,"Nigeria",1
"246",1999-03-01,"Nigeria",1
"247",1999-03-02,"Nigeria",2
"248",1999-03-03,"Nigeria",2
"249",1999-03-06,"Nigeria",1
"250",1999-03-08,"Nigeria",1
"251",1999-03-10,"Nigeria",2
"252",1999-03-11,"Nigeria",1
"253",1999-03-12,"Nigeria",1
"254",1999-03-31,"Nigeria",1
"255",1999-04-02,"Nigeria",1
"256",1999-04-05,"Nigeria",1
"257",1999-04-07,"Nigeria",1
"258",1999-04-08,"Nigeria",1
"259",1999-04-10,"Nigeria",2
"260",1999-04-12,"Nigeria",1
"261",1999-04-13,"Nigeria",1
"262",1999-04-14,"Nigeria",3
"263",1999-04-16,"Nigeria",1
"264",1999-04-21,"Nigeria",1
"265",1999-04-28,"Nigeria",1
"266",1999-04-29,"Nigeria",1
"267",1999-04-30,"Nigeria",2
"268",1999-05-01,"Nigeria",1
"269",1999-05-02,"Nigeria",1
"270",1999-05-04,"Nigeria",2
"271",1999-05-05,"Nigeria",1
"272",1999-05-06,"Nigeria",4
"273",1999-05-07,"Nigeria",3
"274",1999-05-11,"Nigeria",1
"275",1999-05-12,"Nigeria",2
"276",1999-05-18,"Nigeria",1
"277",1999-05-20,"Nigeria",1
"278",1999-05-21,"Nigeria",2
"279",1999-05-22,"Nigeria",1
"280",1999-05-23,"Nigeria",1
"281",1999-05-24,"Nigeria",1
"282",1999-05-25,"Nigeria",1
"283",1999-05-27,"Nigeria",2
"284",1999-05-30,"Nigeria",1
"285",1999-06-02,"Nigeria",2
"286",1999-06-03,"Nigeria",1
"287",1999-06-04,"Nigeria",1
"288",1999-06-05,"Nigeria",3
"289",1999-06-06,"Nigeria",1
"290",1999-06-07,"Nigeria",1
"291",1999-06-09,"Nigeria",1
"292",1999-06-10,"Nigeria",1
"293",1999-06-13,"Nigeria",1
