"","EVENT_DATE","COUNTRY","number"
"177",2013-06-27,"Ghana",2
"178",2013-07-01,"Ghana",1
"179",2013-07-02,"Ghana",1
"180",2013-07-12,"Ghana",1
"181",2013-09-12,"Ghana",1
"182",2013-10-01,"Ghana",1
"183",2013-10-03,"Ghana",1
"184",2013-10-04,"Ghana",1
"185",2013-10-08,"Ghana",1
"186",2013-10-09,"Ghana",2
"187",2013-10-17,"Ghana",1
"188",2013-10-26,"Ghana",1
"189",2013-11-03,"Ghana",1
"190",2013-11-04,"Ghana",1
"191",2013-11-05,"Ghana",1
"192",2013-11-18,"Ghana",1
"193",2013-11-20,"Ghana",1
"194",2013-11-21,"Ghana",1
"195",2013-11-24,"Ghana",1
"196",2013-11-26,"Ghana",1
"197",2013-12-03,"Ghana",1
"198",2014-01-28,"Ghana",1
"199",2014-01-29,"Ghana",1
"200",2014-02-02,"Ghana",1
"201",2014-02-03,"Ghana",2
"202",2014-02-13,"Ghana",1
"203",2014-02-14,"Ghana",1
"204",2014-02-16,"Ghana",1
"205",2014-02-17,"Ghana",1
"206",2014-02-20,"Ghana",1
"207",2014-02-21,"Ghana",2
"208",2014-02-27,"Ghana",1
"209",2014-03-08,"Ghana",1
"210",2014-03-10,"Ghana",2
"211",2014-03-11,"Ghana",1
"212",2014-03-17,"Ghana",1
"213",2014-04-02,"Ghana",1
"214",2014-04-03,"Ghana",1
"215",2014-04-05,"Ghana",1
"216",2014-04-08,"Ghana",1
"217",2014-05-01,"Ghana",1
"218",2014-05-10,"Ghana",1
"219",2014-05-11,"Ghana",1
"220",2014-05-12,"Ghana",1
"221",2014-05-20,"Ghana",1
"222",2014-06-10,"Ghana",1
"223",2014-06-19,"Ghana",1
"224",2014-06-23,"Ghana",1
"225",2014-07-01,"Ghana",1
"226",2014-07-21,"Ghana",1
"227",2014-07-22,"Ghana",1
"228",2014-07-24,"Ghana",1
"229",2014-07-25,"Ghana",1
"230",2014-07-29,"Ghana",1
"231",2014-10-02,"Ghana",1
"232",2014-10-22,"Ghana",1
"233",2014-11-12,"Ghana",2
"234",2014-11-20,"Ghana",2
"235",2014-11-23,"Ghana",1
"236",2014-12-09,"Ghana",1
"237",2014-12-23,"Ghana",1
"238",2014-12-26,"Ghana",1
"239",2014-12-27,"Ghana",1
"240",2014-12-28,"Ghana",1
"241",2015-01-12,"Ghana",1
"242",2015-01-24,"Ghana",1
"243",2015-01-26,"Ghana",1
"244",2015-01-28,"Ghana",1
"245",2015-02-19,"Ghana",1
"246",2015-02-20,"Ghana",2
"247",2015-02-24,"Ghana",1
"248",2015-02-25,"Ghana",1
"249",2015-02-26,"Ghana",1
"250",2015-03-02,"Ghana",1
"251",2015-03-06,"Ghana",1
"252",2015-03-10,"Ghana",2
"253",2015-03-12,"Ghana",1
"254",2015-03-17,"Ghana",1
"255",2015-03-26,"Ghana",1
"256",2015-03-30,"Ghana",1
"257",2015-03-31,"Ghana",1
"258",2015-04-02,"Ghana",1
"259",2015-04-09,"Ghana",2
"260",2015-04-18,"Ghana",1
"261",2015-04-20,"Ghana",1
"262",2015-04-21,"Ghana",2
"263",2015-04-28,"Ghana",1
"264",2015-05-04,"Ghana",1
"265",2015-05-11,"Ghana",1
"266",2015-05-15,"Ghana",1
"267",2015-05-16,"Ghana",1
"268",2015-05-21,"Ghana",1
"269",2015-05-22,"Ghana",1
"270",2015-05-25,"Ghana",1
"271",2015-05-28,"Ghana",1
"272",2015-05-30,"Ghana",1
"273",2015-06-09,"Ghana",1
"274",2015-06-15,"Ghana",1
"275",2015-06-19,"Ghana",1
"276",2015-06-22,"Ghana",1
"277",2015-06-23,"Ghana",1
"278",2015-06-24,"Ghana",1
"279",2015-06-28,"Ghana",1
"280",2015-06-30,"Ghana",1
"281",2015-07-07,"Ghana",1
"282",2015-07-09,"Ghana",3
"283",2015-07-12,"Ghana",1
"284",2015-07-20,"Ghana",2
"285",2015-07-30,"Ghana",1
"286",2015-08-07,"Ghana",1
"287",2015-08-12,"Ghana",1
"288",2015-08-15,"Ghana",2
"289",2015-08-20,"Ghana",1
"290",2015-08-28,"Ghana",1
"291",2015-09-09,"Ghana",1
"292",2015-09-13,"Ghana",1
"293",2015-09-16,"Ghana",1
"294",2015-09-26,"Ghana",1
"295",2015-10-01,"Ghana",1
"296",2015-10-06,"Ghana",1
"297",2015-10-17,"Ghana",1
"298",2015-10-27,"Ghana",1
"299",2015-10-30,"Ghana",1
"300",2015-11-04,"Ghana",2
"301",2015-11-06,"Ghana",1
"302",2015-11-09,"Ghana",1
"303",2015-11-11,"Ghana",1
"304",2015-11-21,"Ghana",1
"305",2015-11-22,"Ghana",1
"306",2015-11-23,"Ghana",1
"307",2015-11-27,"Ghana",1
"308",2015-11-28,"Ghana",1
"309",2015-11-29,"Ghana",1
"310",2015-11-30,"Ghana",2
"311",2015-12-04,"Ghana",1
"312",2015-12-07,"Ghana",1
"313",2015-12-10,"Ghana",1
"314",2015-12-11,"Ghana",1
"315",2015-12-14,"Ghana",1
"316",2015-12-23,"Ghana",1
"317",2015-12-29,"Ghana",1
"318",2016-01-11,"Ghana",1
"319",2016-01-20,"Ghana",12
"320",2016-01-27,"Ghana",1
"321",2016-02-02,"Ghana",1
"322",2016-02-09,"Ghana",2
"323",2016-02-10,"Ghana",1
"324",2016-02-22,"Ghana",1
"325",2016-02-29,"Ghana",1
"326",2016-03-01,"Ghana",2
"327",2016-03-03,"Ghana",1
"328",2016-03-26,"Ghana",1
"329",2016-04-03,"Ghana",1
"330",2016-04-06,"Ghana",1
"331",2016-04-24,"Ghana",1
"332",2016-04-25,"Ghana",1
"333",2016-05-01,"Ghana",1
"334",2016-05-02,"Ghana",1
"335",2016-05-05,"Ghana",1
"336",2016-05-16,"Ghana",1
"337",2016-05-23,"Ghana",1
"338",2016-05-28,"Ghana",1
"339",2016-06-05,"Ghana",1
"340",2016-06-13,"Ghana",1
"341",2016-06-14,"Ghana",1
"342",2016-06-15,"Ghana",1
"343",2016-06-17,"Ghana",1
"344",2016-06-21,"Ghana",2
"345",2016-06-23,"Ghana",3
"346",2016-06-26,"Ghana",1
"347",2016-06-29,"Ghana",2
"348",2016-07-04,"Ghana",1
"349",2016-07-07,"Ghana",1
"350",2016-07-09,"Ghana",1
"351",2016-07-27,"Ghana",1
"352",2016-07-28,"Ghana",1
"353",2016-07-31,"Ghana",1
"354",2016-08-04,"Ghana",1
"355",2016-08-10,"Ghana",1
"356",2016-08-16,"Ghana",1
"357",2016-08-18,"Ghana",1
"358",2016-08-19,"Ghana",1
"359",2016-08-20,"Ghana",1
"360",2016-08-22,"Ghana",2
"361",2016-08-24,"Ghana",2
"362",2016-08-26,"Ghana",1
"363",2016-08-28,"Ghana",1
"364",2016-08-29,"Ghana",1
"365",2016-09-02,"Ghana",1
"366",2016-09-13,"Ghana",1
"367",2016-09-17,"Ghana",1
"368",2016-09-20,"Ghana",1
"369",2016-09-21,"Ghana",1
"370",2016-09-28,"Ghana",1
"371",2016-10-02,"Ghana",1
"372",2016-10-03,"Ghana",1
"373",2016-10-05,"Ghana",2
"374",2016-10-11,"Ghana",1
"375",2016-10-13,"Ghana",1
"376",2016-10-15,"Ghana",1
"377",2016-10-18,"Ghana",1
"378",2016-10-20,"Ghana",2
"379",2016-10-23,"Ghana",1
"380",2016-10-28,"Ghana",1
"381",2016-11-01,"Ghana",1
"382",2016-11-05,"Ghana",2
"383",2016-11-08,"Ghana",1
"384",2016-11-11,"Ghana",1
"385",2016-11-13,"Ghana",1
"386",2016-11-14,"Ghana",1
"387",2016-11-16,"Ghana",1
"388",2016-11-17,"Ghana",1
"389",2016-11-18,"Ghana",4
"390",2016-11-19,"Ghana",1
"391",2016-11-20,"Ghana",2
"392",2016-11-21,"Ghana",1
"393",2016-11-25,"Ghana",1
"394",2016-12-01,"Ghana",1
"395",2016-12-06,"Ghana",1
"396",2016-12-07,"Ghana",2
"397",2016-12-09,"Ghana",5
"398",2016-12-10,"Ghana",1
"399",2016-12-11,"Ghana",1
"400",2016-12-12,"Ghana",1
"401",2016-12-15,"Ghana",1
"402",2016-12-16,"Ghana",1
"403",2016-12-22,"Ghana",1
"404",2017-02-07,"Ghana",1
"405",2017-02-09,"Ghana",2
"406",2017-02-11,"Ghana",1
"407",2017-02-14,"Ghana",1
"408",2017-02-15,"Ghana",1
"409",2017-02-16,"Ghana",1
"410",2017-02-27,"Ghana",1
"411",2017-03-03,"Ghana",2
"412",2017-03-09,"Ghana",3
"413",2017-03-10,"Ghana",1
"414",2017-03-15,"Ghana",1
"415",2017-03-17,"Ghana",1
"416",2017-03-24,"Ghana",2
"417",2017-03-27,"Ghana",1
"418",2017-03-29,"Ghana",1
"419",2017-04-01,"Ghana",2
"420",2017-04-02,"Ghana",1
"421",2017-04-06,"Ghana",2
"422",2017-04-07,"Ghana",1
"423",2017-04-11,"Ghana",1
"424",2017-04-12,"Ghana",1
"425",2017-04-19,"Ghana",1
"426",2017-04-22,"Ghana",1
"427",2017-04-25,"Ghana",3
"428",2017-04-26,"Ghana",5
"429",2017-04-27,"Ghana",1
"430",2017-04-28,"Ghana",1
"431",2017-05-04,"Ghana",1
"432",2017-05-05,"Ghana",2
"433",2017-05-08,"Ghana",1
"434",2017-05-09,"Ghana",1
"435",2017-05-11,"Ghana",1
"436",2017-05-12,"Ghana",1
"437",2017-05-13,"Ghana",1
"438",2017-05-15,"Ghana",3
"439",2017-05-18,"Ghana",2
"440",2017-05-19,"Ghana",1
"441",2017-05-22,"Ghana",1
"442",2017-05-25,"Ghana",1
"443",2017-05-26,"Ghana",4
"444",2017-05-29,"Ghana",2
"445",2017-06-13,"Ghana",2
"446",2017-06-15,"Ghana",1
"447",2017-06-20,"Ghana",1
"448",2017-06-23,"Ghana",1
"449",2017-06-25,"Ghana",1
"450",2017-06-26,"Ghana",1
"451",2017-07-08,"Ghana",1
"452",2017-08-01,"Ghana",1
"453",2017-08-08,"Ghana",1
"454",2017-09-19,"Ghana",1
"455",2017-09-21,"Ghana",1
"456",2017-10-18,"Ghana",1
"457",2017-10-25,"Ghana",1
"458",2017-10-26,"Ghana",1
"459",2017-10-27,"Ghana",1
"460",2017-10-28,"Ghana",2
"461",2017-10-29,"Ghana",1
"462",2017-10-30,"Ghana",1
"463",2017-10-31,"Ghana",1
"464",2017-11-01,"Ghana",1
"465",2017-11-03,"Ghana",1
"466",2017-11-05,"Ghana",1
"467",2017-11-07,"Ghana",1
"468",2017-11-08,"Ghana",2
"469",2017-11-10,"Ghana",1
"470",2017-11-15,"Ghana",2
"471",2017-11-18,"Ghana",1
"472",2017-11-23,"Ghana",1
"473",2017-11-25,"Ghana",1
"474",2017-11-28,"Ghana",1
"475",2017-12-01,"Ghana",2
"476",2017-12-06,"Ghana",1
"477",2017-12-07,"Ghana",1
"478",2017-12-10,"Ghana",1
"479",2017-12-13,"Ghana",2
"480",2017-12-14,"Ghana",2
"481",2017-12-15,"Ghana",1
"482",2017-12-16,"Ghana",1
