"","EVENT_DATE","COUNTRY","number"
"177",2001-08-06,"Senegal",1
"178",2001-09-05,"Senegal",1
"179",2001-09-07,"Senegal",3
"180",2001-09-08,"Senegal",1
"181",2001-10-08,"Senegal",1
"182",2001-10-09,"Senegal",1
"183",2001-10-28,"Senegal",1
"184",2001-11-06,"Senegal",1
"185",2001-11-07,"Senegal",1
"186",2001-11-11,"Senegal",1
"187",2001-11-20,"Senegal",1
"188",2001-12-07,"Senegal",1
"189",2001-12-08,"Senegal",1
"190",2001-12-09,"Senegal",1
"191",2001-12-10,"Senegal",1
"192",2002-01-03,"Senegal",2
"193",2002-01-28,"Senegal",1
"194",2002-03-01,"Senegal",1
"195",2002-03-02,"Senegal",1
"196",2002-03-03,"Senegal",1
"197",2002-03-06,"Senegal",2
"198",2002-03-25,"Senegal",2
"199",2002-04-22,"Senegal",2
"200",2002-04-29,"Senegal",1
"201",2002-05-08,"Senegal",1
"202",2002-05-12,"Senegal",1
"203",2002-06-07,"Senegal",1
"204",2002-06-08,"Senegal",1
"205",2002-06-21,"Senegal",1
"206",2002-06-22,"Senegal",1
"207",2002-06-23,"Senegal",1
"208",2002-06-24,"Senegal",1
"209",2002-06-25,"Senegal",1
"210",2002-06-26,"Senegal",1
"211",2002-06-27,"Senegal",1
"212",2002-06-28,"Senegal",1
"213",2002-06-29,"Senegal",1
"214",2002-06-30,"Senegal",1
"215",2002-07-01,"Senegal",1
"216",2002-07-02,"Senegal",1
"217",2002-07-03,"Senegal",1
"218",2002-07-04,"Senegal",1
"219",2002-07-05,"Senegal",1
"220",2002-07-06,"Senegal",1
"221",2002-07-07,"Senegal",1
"222",2002-08-03,"Senegal",1
"223",2002-08-16,"Senegal",1
"224",2002-09-25,"Senegal",1
"225",2002-10-02,"Senegal",1
"226",2002-12-14,"Senegal",1
"227",2002-12-16,"Senegal",1
"228",2003-01-06,"Senegal",1
"229",2003-01-23,"Senegal",1
"230",2003-01-29,"Senegal",1
"231",2003-02-04,"Senegal",1
"232",2003-02-05,"Senegal",1
"233",2003-03-20,"Senegal",1
"234",2003-03-24,"Senegal",1
"235",2003-05-07,"Senegal",1
"236",2003-05-08,"Senegal",1
"237",2003-05-23,"Senegal",1
"238",2003-05-24,"Senegal",1
"239",2003-07-07,"Senegal",1
"240",2003-09-25,"Senegal",2
"241",2003-10-05,"Senegal",1
"242",2003-10-11,"Senegal",2
"243",2003-11-06,"Senegal",1
"244",2003-12-14,"Senegal",1
"245",2004-03-18,"Senegal",1
"246",2004-04-02,"Senegal",1
"247",2004-07-17,"Senegal",1
"248",2004-07-19,"Senegal",1
"249",2004-10-04,"Senegal",1
"250",2004-11-10,"Senegal",2
